"PowerMultiplier []","Time [ns]","Particles []"
5010,26.7,nan
5010,26.7125,nan
5010,26.725,nan
5010,26.7375,nan
5010,26.75,nan
5010,26.7625,nan
5010,26.775,nan
5010,26.7875,nan
5010,26.8,nan
5010,26.8125,nan
5010,26.825,nan
5010,26.8375,nan
5010,26.85,nan
5010,26.8625,nan
5010,26.875,nan
5010,26.8875,nan
5010,26.9,nan
5010,26.9125,nan
5010,26.925,nan
5010,26.9375,nan
5010,26.95,nan
5010,26.9625,nan
5010,26.975,nan
5010,26.9875,nan
5010,27,nan
5010,27.0125,nan
5010,27.025,nan
5010,27.0375,nan
5010,27.05,nan
5010,27.0625,nan
5010,27.075,nan
5010,27.0875,nan
5010,27.1,nan
5010,27.1125,nan
5010,27.125,nan
5010,27.1375,nan
5010,27.15,nan
5010,27.1625,nan
5010,27.175,nan
5010,27.1875,nan
5010,27.2,nan
5010,27.2125,nan
5010,27.225,nan
5010,27.2375,nan
5010,27.25,nan
5010,27.2625,nan
5010,27.275,nan
5010,27.2875,nan
5010,27.3,nan
5010,27.3125,nan
5010,27.325,nan
5010,27.3375,nan
5010,27.35,nan
5010,27.3625,nan
5010,27.375,nan
5010,27.3875,nan
5010,27.4,nan
5010,27.4125,nan
5010,27.425,nan
5010,27.4375,nan
5010,27.45,nan
5010,27.4625,nan
5010,27.475,nan
5010,27.4875,nan
5010,27.5,nan
5010,27.5125,nan
5010,27.525,nan
5010,27.5375,nan
5010,27.55,nan
5010,27.5625,nan
5010,27.575,nan
5010,27.5875,nan
5010,27.6,nan
5010,27.6125,nan
5010,27.625,nan
5010,27.6375,nan
5010,27.65,nan
5010,27.6625,nan
5010,27.675,nan
5010,27.6875,nan
5010,27.7,nan
5010,27.7125,nan
5010,27.725,nan
5010,27.7375,nan
5010,27.75,nan
5010,27.7625,nan
5010,27.775,nan
5010,27.7875,nan
5010,27.8,nan
5010,27.8125,nan
5010,27.825,nan
5010,27.8375,nan
5010,27.85,nan
5010,27.8625,nan
5010,27.875,nan
5010,27.8875,nan
5010,27.9,nan
5010,27.9125,nan
5010,27.925,nan
5010,27.9375,nan
5010,27.95,nan
5010,27.9625,nan
5010,27.975,nan
5010,27.9875,nan
5010,28,nan
5010,28.0125,nan
5010,28.025,nan
5010,28.0375,nan
5010,28.05,nan
5010,28.0625,nan
5010,28.075,nan
5010,28.0875,nan
5010,28.1,nan
5010,28.1125,nan
5010,28.125,nan
5010,28.1375,nan
5010,28.15,nan
5010,28.1625,nan
5010,28.175,nan
5010,28.1875,nan
5010,28.2,nan
5010,28.2125,nan
5010,28.225,nan
5010,28.2375,nan
5010,28.25,nan
5010,28.2625,nan
5010,28.275,nan
5010,28.2875,nan
5010,28.3,nan
5010,28.3125,nan
5010,28.325,nan
5010,28.3375,nan
5010,28.35,nan
5010,28.3625,nan
5010,28.375,nan
5010,28.3875,nan
5010,28.4,nan
5010,28.4125,nan
5010,28.425,nan
5010,28.4375,nan
5010,28.45,nan
5010,28.4625,nan
5010,28.475,nan
5010,28.4875,nan
5010,28.5,nan
5010,28.5125,nan
5010,28.525,nan
5010,28.5375,nan
5010,28.55,nan
5010,28.5625,nan
5010,28.575,nan
5010,28.5875,nan
5010,28.6,nan
5010,28.6125,nan
5010,28.625,nan
5010,28.6375,nan
5010,28.65,nan
5010,28.6625,nan
5010,28.675,nan
5010,28.6875,nan
5010,28.7,nan
5010,28.7125,nan
5010,28.725,nan
5010,28.7375,nan
5010,28.75,nan
5010,28.7625,nan
5010,28.775,nan
5010,28.7875,nan
5010,28.8,nan
5010,28.8125,nan
5010,28.825,nan
5010,28.8375,nan
5010,28.85,nan
5010,28.8625,nan
5010,28.875,nan
5010,28.8875,nan
5010,28.9,nan
5010,28.9125,nan
5010,28.925,nan
5010,28.9375,nan
5010,28.95,nan
5010,28.9625,nan
5010,28.975,nan
5010,28.9875,nan
5010,29,nan
5010,29.0125,nan
5010,29.025,nan
5010,29.0375,nan
5010,29.05,nan
5010,29.0625,nan
5010,29.075,nan
5010,29.0875,nan
5010,29.1,nan
5010,29.1125,nan
5010,29.125,nan
5010,29.1375,nan
5010,29.15,nan
5010,29.1625,nan
5010,29.175,nan
5010,29.1875,nan
5010,29.2,nan
5010,29.2125,nan
5010,29.225,nan
5010,29.2375,nan
5010,29.25,nan
5010,29.2625,nan
5010,29.275,nan
5010,29.2875,nan
5010,29.3,nan
5010,29.3125,nan
5010,29.325,nan
5010,29.3375,nan
5010,29.35,nan
5010,29.3625,nan
5010,29.375,nan
5010,29.3875,nan
5010,29.4,nan
5010,29.4125,nan
5010,29.425,nan
5010,29.4375,nan
5010,29.45,nan
5010,29.4625,nan
5010,29.475,nan
5010,29.4875,nan
5010,29.5,nan
5010,29.5125,nan
5010,29.525,nan
5010,29.5375,nan
5010,29.55,nan
5010,29.5625,nan
5010,29.575,nan
5010,29.5875,nan
5010,29.6,nan
5010,29.6125,nan
5010,29.625,nan
5010,29.6375,nan
5010,29.65,nan
5010,29.6625,nan
5010,29.675,nan
5010,29.6875,nan
5010,29.7,nan
5010,29.7125,nan
5010,29.725,nan
5010,29.7375,nan
5010,29.75,nan
5010,29.7625,nan
5010,29.775,nan
5010,29.7875,nan
5010,29.8,nan
5010,29.8125,nan
5010,29.825,nan
5010,29.8375,nan
5010,29.85,nan
5010,29.8625,nan
5010,29.875,nan
5010,29.8875,nan
5010,29.9,nan
5010,29.9125,nan
5010,29.925,nan
5010,29.9375,nan
5010,29.95,nan
5010,29.9625,nan
5010,29.975,nan
5010,29.9875,nan
5010,30,nan
5010,30.0125,nan
5010,30.025,nan
5010,30.0375,nan
5010,30.05,nan
5010,30.0625,nan
5010,30.075,nan
5010,30.0875,nan
5010,30.1,nan
5010,30.1125,nan
5010,30.125,nan
5010,30.1375,nan
5010,30.15,nan
5010,30.1625,nan
5010,30.175,nan
5010,30.1875,nan
5010,30.2,nan
5010,30.2125,nan
5010,30.225,nan
5010,30.2375,nan
5010,30.25,nan
5010,30.2625,nan
5010,30.275,nan
5010,30.2875,nan
5010,30.3,nan
5010,30.3125,nan
5010,30.325,nan
5010,30.3375,nan
5010,30.35,nan
5010,30.3625,nan
5010,30.375,nan
5010,30.3875,nan
5010,30.4,nan
5010,30.4125,nan
5010,30.425,nan
5010,30.4375,nan
5010,30.45,nan
5010,30.4625,nan
5010,30.475,nan
5010,30.4875,nan
5010,30.5,nan
5010,30.5125,nan
5010,30.525,nan
5010,30.5375,nan
5010,30.55,nan
5010,30.5625,nan
5010,30.575,nan
5010,30.5875,nan
5010,30.6,nan
5010,30.6125,nan
5010,30.625,nan
5010,30.6375,nan
5010,30.65,nan
5010,30.6625,nan
5010,30.675,nan
5010,30.6875,nan
5010,30.7,nan
5010,30.7125,nan
5010,30.725,nan
5010,30.7375,nan
5010,30.75,nan
5010,30.7625,nan
5010,30.775,nan
5010,30.7875,nan
5010,30.8,nan
5010,30.8125,nan
5010,30.825,nan
5010,30.8375,nan
5010,30.85,nan
5010,30.8625,nan
5010,30.875,nan
5010,30.8875,nan
5010,30.9,nan
5010,30.9125,nan
5010,30.925,nan
5010,30.9375,nan
5010,30.95,nan
5010,30.9625,nan
5010,30.975,nan
5010,30.9875,nan
5010,31,nan
5010,31.0125,nan
5010,31.025,nan
5010,31.0375,nan
5010,31.05,nan
5010,31.0625,nan
5010,31.075,nan
5010,31.0875,nan
5010,31.1,nan
5010,31.1125,nan
5010,31.125,nan
5010,31.1375,nan
5010,31.15,nan
5010,31.1625,nan
5010,31.175,nan
5010,31.1875,nan
5010,31.2,nan
5010,31.2125,nan
5010,31.225,nan
5010,31.2375,nan
5010,31.25,nan
5010,31.2625,nan
5010,31.275,nan
5010,31.2875,nan
5010,31.3,nan
5010,31.3125,nan
5010,31.325,nan
5010,31.3375,nan
5010,31.35,nan
5010,31.3625,nan
5010,31.375,nan
5010,31.3875,nan
5010,31.4,nan
5010,31.4125,nan
5010,31.425,nan
5010,31.4375,nan
5010,31.45,nan
5010,31.4625,nan
5010,31.475,nan
5010,31.4875,nan
5010,31.5,nan
5010,31.5125,nan
5010,31.525,nan
5010,31.5375,nan
5010,31.55,nan
5010,31.5625,nan
5010,31.575,nan
5010,31.5875,nan
5010,31.6,nan
5010,31.6125,nan
5010,31.625,nan
5010,31.6375,nan
5010,31.65,nan
5010,31.6625,nan
5010,31.675,nan
5010,31.6875,nan
5010,31.7,nan
5010,31.7125,nan
5010,31.725,nan
5010,31.7375,nan
5010,31.75,nan
5010,31.7625,nan
5010,31.775,nan
5010,31.7875,nan
5010,31.8,nan
5010,31.8125,nan
5010,31.825,nan
5010,31.8375,nan
5010,31.85,nan
5010,31.8625,nan
5010,31.875,nan
5010,31.8875,nan
5010,31.9,nan
5010,31.9125,nan
5010,31.925,nan
5010,31.9375,nan
5010,31.95,nan
5010,31.9625,nan
5010,31.975,nan
5010,31.9875,nan
5010,32,nan
5010,32.0125,nan
5010,32.025,nan
10000,0,500
10000,0.0125,500
10000,0.025,500
10000,0.0375,495
10000,0.05,540
10000,0.0625,530
10000,0.075,555
10000,0.0875,630
10000,0.1,646
10000,0.1125,660
10000,0.125,714
10000,0.1375,862
10000,0.15,913
10000,0.1625,972
10000,0.175,1057
10000,0.1875,nan
10000,0.2,nan
10000,0.2125,nan
10000,0.225,nan
10000,0.2375,nan
10000,0.25,nan
10000,0.2625,nan
10000,0.275,nan
10000,0.2875,nan
10000,0.3,nan
10000,0.3125,nan
10000,0.325,nan
10000,0.3375,nan
10000,0.35,nan
10000,0.3625,nan
10000,0.375,nan
10000,0.3875,nan
10000,0.4,nan
10000,0.4125,nan
10000,0.425,nan
10000,0.4375,nan
10000,0.45,nan
10000,0.4625,nan
10000,0.475,nan
10000,0.4875,nan
10000,0.5,nan
10000,0.5125,nan
10000,0.525,nan
10000,0.5375,nan
10000,0.55,nan
10000,0.5625,nan
10000,0.575,nan
10000,0.5875,nan
10000,0.6,nan
10000,0.6125,nan
10000,0.625,nan
10000,0.6375,nan
10000,0.65,nan
10000,0.6625,nan
10000,0.675,nan
10000,0.6875,nan
10000,0.7,nan
10000,0.7125,nan
10000,0.725,nan
10000,0.7375,nan
10000,0.75,nan
10000,0.7625,nan
10000,0.775,nan
10000,0.7875,nan
10000,0.8,nan
10000,0.8125,nan
10000,0.825,nan
10000,0.8375,nan
10000,0.85,nan
10000,0.8625,nan
10000,0.875,nan
10000,0.8875,nan
10000,0.9,nan
10000,0.9125,nan
10000,0.925,nan
10000,0.9375,nan
10000,0.95,nan
10000,0.9625,nan
10000,0.975,nan
10000,0.9875,nan
10000,1,nan
10000,1.0125,nan
10000,1.025,nan
10000,1.0375,nan
10000,1.05,nan
10000,1.0625,nan
10000,1.075,nan
10000,1.0875,nan
10000,1.1,nan
10000,1.1125,nan
10000,1.125,nan
10000,1.1375,nan
10000,1.15,nan
10000,1.1625,nan
10000,1.175,nan
10000,1.1875,nan
10000,1.2,nan
10000,1.2125,nan
10000,1.225,nan
10000,1.2375,nan
10000,1.25,nan
10000,1.2625,nan
10000,1.275,nan
10000,1.2875,nan
10000,1.3,nan
10000,1.3125,nan
10000,1.325,nan
10000,1.3375,nan
10000,1.35,nan
10000,1.3625,nan
10000,1.375,nan
10000,1.3875,nan
10000,1.4,nan
10000,1.4125,nan
10000,1.425,nan
10000,1.4375,nan
10000,1.45,nan
10000,1.4625,nan
10000,1.475,nan
10000,1.4875,nan
10000,1.5,nan
10000,1.5125,nan
10000,1.525,nan
10000,1.5375,nan
10000,1.55,nan
10000,1.5625,nan
10000,1.575,nan
10000,1.5875,nan
10000,1.6,nan
10000,1.6125,nan
10000,1.625,nan
10000,1.6375,nan
10000,1.65,nan
10000,1.6625,nan
10000,1.675,nan
10000,1.6875,nan
10000,1.7,nan
10000,1.7125,nan
10000,1.725,nan
10000,1.7375,nan
10000,1.75,nan
10000,1.7625,nan
10000,1.775,nan
10000,1.7875,nan
10000,1.8,nan
10000,1.8125,nan
10000,1.825,nan
10000,1.8375,nan
10000,1.85,nan
10000,1.8625,nan
10000,1.875,nan
10000,1.8875,nan
10000,1.9,nan
10000,1.9125,nan
10000,1.925,nan
10000,1.9375,nan
10000,1.95,nan
10000,1.9625,nan
10000,1.975,nan
10000,1.9875,nan
10000,2,nan
10000,2.0125,nan
10000,2.025,nan
10000,2.0375,nan
10000,2.05,nan
10000,2.0625,nan
10000,2.075,nan
10000,2.0875,nan
10000,2.1,nan
10000,2.1125,nan
10000,2.125,nan
10000,2.1375,nan
10000,2.15,nan
10000,2.1625,nan
10000,2.175,nan
10000,2.1875,nan
10000,2.2,nan
10000,2.2125,nan
10000,2.225,nan
10000,2.2375,nan
10000,2.25,nan
10000,2.2625,nan
10000,2.275,nan
10000,2.2875,nan
10000,2.3,nan
10000,2.3125,nan
10000,2.325,nan
10000,2.3375,nan
10000,2.35,nan
10000,2.3625,nan
10000,2.375,nan
10000,2.3875,nan
10000,2.4,nan
10000,2.4125,nan
10000,2.425,nan
10000,2.4375,nan
10000,2.45,nan
10000,2.4625,nan
10000,2.475,nan
10000,2.4875,nan
10000,2.5,nan
10000,2.5125,nan
10000,2.525,nan
10000,2.5375,nan
10000,2.55,nan
10000,2.5625,nan
10000,2.575,nan
10000,2.5875,nan
10000,2.6,nan
10000,2.6125,nan
10000,2.625,nan
10000,2.6375,nan
10000,2.65,nan
10000,2.6625,nan
10000,2.675,nan
10000,2.6875,nan
10000,2.7,nan
10000,2.7125,nan
10000,2.725,nan
10000,2.7375,nan
10000,2.75,nan
10000,2.7625,nan
10000,2.775,nan
10000,2.7875,nan
10000,2.8,nan
10000,2.8125,nan
10000,2.825,nan
10000,2.8375,nan
10000,2.85,nan
10000,2.8625,nan
10000,2.875,nan
10000,2.8875,nan
10000,2.9,nan
10000,2.9125,nan
10000,2.925,nan
10000,2.9375,nan
10000,2.95,nan
10000,2.9625,nan
10000,2.975,nan
10000,2.9875,nan
10000,3,nan
10000,3.0125,nan
10000,3.025,nan
10000,3.0375,nan
10000,3.05,nan
10000,3.0625,nan
10000,3.075,nan
10000,3.0875,nan
10000,3.1,nan
10000,3.1125,nan
10000,3.125,nan
10000,3.1375,nan
10000,3.15,nan
10000,3.1625,nan
10000,3.175,nan
10000,3.1875,nan
10000,3.2,nan
10000,3.2125,nan
10000,3.225,nan
10000,3.2375,nan
10000,3.25,nan
10000,3.2625,nan
10000,3.275,nan
10000,3.2875,nan
10000,3.3,nan
10000,3.3125,nan
10000,3.325,nan
10000,3.3375,nan
10000,3.35,nan
10000,3.3625,nan
10000,3.375,nan
10000,3.3875,nan
10000,3.4,nan
10000,3.4125,nan
10000,3.425,nan
10000,3.4375,nan
10000,3.45,nan
10000,3.4625,nan
10000,3.475,nan
10000,3.4875,nan
10000,3.5,nan
10000,3.5125,nan
10000,3.525,nan
10000,3.5375,nan
10000,3.55,nan
10000,3.5625,nan
10000,3.575,nan
10000,3.5875,nan
10000,3.6,nan
10000,3.6125,nan
10000,3.625,nan
10000,3.6375,nan
10000,3.65,nan
10000,3.6625,nan
10000,3.675,nan
10000,3.6875,nan
10000,3.7,nan
10000,3.7125,nan
10000,3.725,nan
10000,3.7375,nan
10000,3.75,nan
10000,3.7625,nan
10000,3.775,nan
10000,3.7875,nan
10000,3.8,nan
10000,3.8125,nan
10000,3.825,nan
10000,3.8375,nan
10000,3.85,nan
10000,3.8625,nan
10000,3.875,nan
10000,3.8875,nan
10000,3.9,nan
10000,3.9125,nan
10000,3.925,nan
10000,3.9375,nan
10000,3.95,nan
10000,3.9625,nan
10000,3.975,nan
10000,3.9875,nan
10000,4,nan
10000,4.0125,nan
10000,4.025,nan
10000,4.0375,nan
10000,4.05,nan
10000,4.0625,nan
10000,4.075,nan
10000,4.0875,nan
10000,4.1,nan
10000,4.1125,nan
10000,4.125,nan
10000,4.1375,nan
10000,4.15,nan
10000,4.1625,nan
10000,4.175,nan
10000,4.1875,nan
10000,4.2,nan
10000,4.2125,nan
10000,4.225,nan
10000,4.2375,nan
10000,4.25,nan
10000,4.2625,nan
10000,4.275,nan
10000,4.2875,nan
10000,4.3,nan
10000,4.3125,nan
10000,4.325,nan
10000,4.3375,nan
10000,4.35,nan
10000,4.3625,nan
10000,4.375,nan
10000,4.3875,nan
10000,4.4,nan
10000,4.4125,nan
10000,4.425,nan
10000,4.4375,nan
10000,4.45,nan
10000,4.4625,nan
10000,4.475,nan
10000,4.4875,nan
10000,4.5,nan
10000,4.5125,nan
10000,4.525,nan
10000,4.5375,nan
10000,4.55,nan
10000,4.5625,nan
10000,4.575,nan
10000,4.5875,nan
10000,4.6,nan
10000,4.6125,nan
10000,4.625,nan
10000,4.6375,nan
10000,4.65,nan
10000,4.6625,nan
10000,4.675,nan
10000,4.6875,nan
10000,4.7,nan
10000,4.7125,nan
10000,4.725,nan
10000,4.7375,nan
10000,4.75,nan
10000,4.7625,nan
10000,4.775,nan
10000,4.7875,nan
10000,4.8,nan
10000,4.8125,nan
10000,4.825,nan
10000,4.8375,nan
10000,4.85,nan
10000,4.8625,nan
10000,4.875,nan
10000,4.8875,nan
10000,4.9,nan
10000,4.9125,nan
10000,4.925,nan
10000,4.9375,nan
10000,4.95,nan
10000,4.9625,nan
10000,4.975,nan
10000,4.9875,nan
10000,5,nan
10000,5.0125,nan
10000,5.025,nan
10000,5.0375,nan
10000,5.05,nan
10000,5.0625,nan
10000,5.075,nan
10000,5.0875,nan
10000,5.1,nan
10000,5.1125,nan
10000,5.125,nan
10000,5.1375,nan
10000,5.15,nan
10000,5.1625,nan
10000,5.175,nan
10000,5.1875,nan
10000,5.2,nan
10000,5.2125,nan
10000,5.225,nan
10000,5.2375,nan
10000,5.25,nan
10000,5.2625,nan
10000,5.275,nan
10000,5.2875,nan
10000,5.3,nan
10000,5.3125,nan
10000,5.325,nan
10000,5.3375,nan
10000,5.35,nan
10000,5.3625,nan
10000,5.375,nan
10000,5.3875,nan
10000,5.4,nan
10000,5.4125,nan
10000,5.425,nan
10000,5.4375,nan
10000,5.45,nan
10000,5.4625,nan
10000,5.475,nan
10000,5.4875,nan
10000,5.5,nan
10000,5.5125,nan
10000,5.525,nan
10000,5.5375,nan
10000,5.55,nan
10000,5.5625,nan
10000,5.575,nan
10000,5.5875,nan
10000,5.6,nan
10000,5.6125,nan
10000,5.625,nan
10000,5.6375,nan
10000,5.65,nan
10000,5.6625,nan
10000,5.675,nan
10000,5.6875,nan
10000,5.7,nan
10000,5.7125,nan
10000,5.725,nan
10000,5.7375,nan
10000,5.75,nan
10000,5.7625,nan
10000,5.775,nan
10000,5.7875,nan
10000,5.8,nan
10000,5.8125,nan
10000,5.825,nan
10000,5.8375,nan
10000,5.85,nan
10000,5.8625,nan
10000,5.875,nan
10000,5.8875,nan
10000,5.9,nan
10000,5.9125,nan
10000,5.925,nan
10000,5.9375,nan
10000,5.95,nan
10000,5.9625,nan
10000,5.975,nan
10000,5.9875,nan
10000,6,nan
10000,6.0125,nan
10000,6.025,nan
10000,6.0375,nan
10000,6.05,nan
10000,6.0625,nan
10000,6.075,nan
10000,6.0875,nan
10000,6.1,nan
10000,6.1125,nan
10000,6.125,nan
10000,6.1375,nan
10000,6.15,nan
10000,6.1625,nan
10000,6.175,nan
10000,6.1875,nan
10000,6.2,nan
10000,6.2125,nan
10000,6.225,nan
10000,6.2375,nan
10000,6.25,nan
10000,6.2625,nan
10000,6.275,nan
10000,6.2875,nan
10000,6.3,nan
10000,6.3125,nan
10000,6.325,nan
10000,6.3375,nan
10000,6.35,nan
10000,6.3625,nan
10000,6.375,nan
10000,6.3875,nan
10000,6.4,nan
10000,6.4125,nan
10000,6.425,nan
10000,6.4375,nan
10000,6.45,nan
10000,6.4625,nan
10000,6.475,nan
10000,6.4875,nan
10000,6.5,nan
10000,6.5125,nan
10000,6.525,nan
10000,6.5375,nan
10000,6.55,nan
10000,6.5625,nan
10000,6.575,nan
10000,6.5875,nan
10000,6.6,nan
10000,6.6125,nan
10000,6.625,nan
10000,6.6375,nan
10000,6.65,nan
10000,6.6625,nan
10000,6.675,nan
10000,6.6875,nan
10000,6.7,nan
10000,6.7125,nan
10000,6.725,nan
10000,6.7375,nan
10000,6.75,nan
10000,6.7625,nan
10000,6.775,nan
10000,6.7875,nan
10000,6.8,nan
10000,6.8125,nan
10000,6.825,nan
10000,6.8375,nan
10000,6.85,nan
10000,6.8625,nan
10000,6.875,nan
10000,6.8875,nan
10000,6.9,nan
10000,6.9125,nan
10000,6.925,nan
10000,6.9375,nan
10000,6.95,nan
10000,6.9625,nan
10000,6.975,nan
10000,6.9875,nan
10000,7,nan
10000,7.0125,nan
10000,7.025,nan
10000,7.0375,nan
10000,7.05,nan
10000,7.0625,nan
10000,7.075,nan
10000,7.0875,nan
10000,7.1,nan
10000,7.1125,nan
10000,7.125,nan
10000,7.1375,nan
10000,7.15,nan
10000,7.1625,nan
10000,7.175,nan
10000,7.1875,nan
10000,7.2,nan
10000,7.2125,nan
10000,7.225,nan
10000,7.2375,nan
10000,7.25,nan
10000,7.2625,nan
10000,7.275,nan
10000,7.2875,nan
10000,7.3,nan
10000,7.3125,nan
10000,7.325,nan
10000,7.3375,nan
10000,7.35,nan
10000,7.3625,nan
10000,7.375,nan
10000,7.3875,nan
10000,7.4,nan
10000,7.4125,nan
10000,7.425,nan
10000,7.4375,nan
10000,7.45,nan
10000,7.4625,nan
10000,7.475,nan
10000,7.4875,nan
10000,7.5,nan
10000,7.5125,nan
10000,7.525,nan
10000,7.5375,nan
10000,7.55,nan
10000,7.5625,nan
10000,7.575,nan
10000,7.5875,nan
10000,7.6,nan
10000,7.6125,nan
10000,7.625,nan
10000,7.6375,nan
10000,7.65,nan
10000,7.6625,nan
10000,7.675,nan
10000,7.6875,nan
10000,7.7,nan
10000,7.7125,nan
10000,7.725,nan
10000,7.7375,nan
10000,7.75,nan
10000,7.7625,nan
10000,7.775,nan
10000,7.7875,nan
10000,7.8,nan
10000,7.8125,nan
10000,7.825,nan
10000,7.8375,nan
10000,7.85,nan
10000,7.8625,nan
10000,7.875,nan
10000,7.8875,nan
10000,7.9,nan
10000,7.9125,nan
10000,7.925,nan
10000,7.9375,nan
10000,7.95,nan
10000,7.9625,nan
10000,7.975,nan
10000,7.9875,nan
10000,8,nan
10000,8.0125,nan
10000,8.025,nan
10000,8.0375,nan
10000,8.05,nan
10000,8.0625,nan
10000,8.075,nan
10000,8.0875,nan
10000,8.1,nan
10000,8.1125,nan
10000,8.125,nan
10000,8.1375,nan
10000,8.15,nan
10000,8.1625,nan
10000,8.175,nan
10000,8.1875,nan
10000,8.2,nan
10000,8.2125,nan
10000,8.225,nan
10000,8.2375,nan
10000,8.25,nan
10000,8.2625,nan
10000,8.275,nan
10000,8.2875,nan
10000,8.3,nan
10000,8.3125,nan
10000,8.325,nan
10000,8.3375,nan
10000,8.35,nan
10000,8.3625,nan
10000,8.375,nan
10000,8.3875,nan
10000,8.4,nan
10000,8.4125,nan
10000,8.425,nan
10000,8.4375,nan
10000,8.45,nan
10000,8.4625,nan
10000,8.475,nan
10000,8.4875,nan
10000,8.5,nan
10000,8.5125,nan
10000,8.525,nan
10000,8.5375,nan
10000,8.55,nan
10000,8.5625,nan
10000,8.575,nan
10000,8.5875,nan
10000,8.6,nan
10000,8.6125,nan
10000,8.625,nan
10000,8.6375,nan
10000,8.65,nan
10000,8.6625,nan
10000,8.675,nan
10000,8.6875,nan
10000,8.7,nan
10000,8.7125,nan
10000,8.725,nan
10000,8.7375,nan
10000,8.75,nan
10000,8.7625,nan
10000,8.775,nan
10000,8.7875,nan
10000,8.8,nan
10000,8.8125,nan
10000,8.825,nan
10000,8.8375,nan
10000,8.85,nan
10000,8.8625,nan
10000,8.875,nan
10000,8.8875,nan
10000,8.9,nan
10000,8.9125,nan
10000,8.925,nan
10000,8.9375,nan
10000,8.95,nan
10000,8.9625,nan
10000,8.975,nan
10000,8.9875,nan
10000,9,nan
10000,9.0125,nan
10000,9.025,nan
10000,9.0375,nan
10000,9.05,nan
10000,9.0625,nan
10000,9.075,nan
10000,9.0875,nan
10000,9.1,nan
10000,9.1125,nan
10000,9.125,nan
10000,9.1375,nan
10000,9.15,nan
10000,9.1625,nan
10000,9.175,nan
10000,9.1875,nan
10000,9.2,nan
10000,9.2125,nan
10000,9.225,nan
10000,9.2375,nan
10000,9.25,nan
10000,9.2625,nan
10000,9.275,nan
10000,9.2875,nan
10000,9.3,nan
10000,9.3125,nan
10000,9.325,nan
10000,9.3375,nan
10000,9.35,nan
10000,9.3625,nan
10000,9.375,nan
10000,9.3875,nan
10000,9.4,nan
10000,9.4125,nan
10000,9.425,nan
10000,9.4375,nan
10000,9.45,nan
10000,9.4625,nan
10000,9.475,nan
10000,9.4875,nan
10000,9.5,nan
10000,9.5125,nan
10000,9.525,nan
10000,9.5375,nan
10000,9.55,nan
10000,9.5625,nan
10000,9.575,nan
10000,9.5875,nan
10000,9.6,nan
10000,9.6125,nan
10000,9.625,nan
10000,9.6375,nan
10000,9.65,nan
10000,9.6625,nan
10000,9.675,nan
10000,9.6875,nan
10000,9.7,nan
10000,9.7125,nan
10000,9.725,nan
10000,9.7375,nan
10000,9.75,nan
10000,9.7625,nan
10000,9.775,nan
10000,9.7875,nan
10000,9.8,nan
10000,9.8125,nan
10000,9.825,nan
10000,9.8375,nan
10000,9.85,nan
10000,9.8625,nan
10000,9.875,nan
10000,9.8875,nan
10000,9.9,nan
10000,9.9125,nan
10000,9.925,nan
10000,9.9375,nan
10000,9.95,nan
10000,9.9625,nan
10000,9.975,nan
10000,9.9875,nan
10000,10,nan
10000,10.0125,nan
10000,10.025,nan
10000,10.0375,nan
10000,10.05,nan
10000,10.0625,nan
10000,10.075,nan
10000,10.0875,nan
10000,10.1,nan
10000,10.1125,nan
10000,10.125,nan
10000,10.1375,nan
10000,10.15,nan
10000,10.1625,nan
10000,10.175,nan
10000,10.1875,nan
10000,10.2,nan
10000,10.2125,nan
10000,10.225,nan
10000,10.2375,nan
10000,10.25,nan
10000,10.2625,nan
10000,10.275,nan
10000,10.2875,nan
10000,10.3,nan
10000,10.3125,nan
10000,10.325,nan
10000,10.3375,nan
10000,10.35,nan
10000,10.3625,nan
10000,10.375,nan
10000,10.3875,nan
10000,10.4,nan
10000,10.4125,nan
10000,10.425,nan
10000,10.4375,nan
10000,10.45,nan
10000,10.4625,nan
10000,10.475,nan
10000,10.4875,nan
10000,10.5,nan
10000,10.5125,nan
10000,10.525,nan
10000,10.5375,nan
10000,10.55,nan
10000,10.5625,nan
10000,10.575,nan
10000,10.5875,nan
10000,10.6,nan
10000,10.6125,nan
10000,10.625,nan
10000,10.6375,nan
10000,10.65,nan
10000,10.6625,nan
10000,10.675,nan
10000,10.6875,nan
10000,10.7,nan
10000,10.7125,nan
10000,10.725,nan
10000,10.7375,nan
10000,10.75,nan
10000,10.7625,nan
10000,10.775,nan
10000,10.7875,nan
10000,10.8,nan
10000,10.8125,nan
10000,10.825,nan
10000,10.8375,nan
10000,10.85,nan
10000,10.8625,nan
10000,10.875,nan
10000,10.8875,nan
10000,10.9,nan
10000,10.9125,nan
10000,10.925,nan
10000,10.9375,nan
10000,10.95,nan
10000,10.9625,nan
10000,10.975,nan
10000,10.9875,nan
10000,11,nan
10000,11.0125,nan
10000,11.025,nan
10000,11.0375,nan
10000,11.05,nan
10000,11.0625,nan
10000,11.075,nan
10000,11.0875,nan
10000,11.1,nan
10000,11.1125,nan
10000,11.125,nan
10000,11.1375,nan
10000,11.15,nan
10000,11.1625,nan
10000,11.175,nan
10000,11.1875,nan
10000,11.2,nan
10000,11.2125,nan
10000,11.225,nan
10000,11.2375,nan
10000,11.25,nan
10000,11.2625,nan
10000,11.275,nan
10000,11.2875,nan
10000,11.3,nan
10000,11.3125,nan
10000,11.325,nan
10000,11.3375,nan
